customer_id,trans_date,tran_amount,response
CS3994,2015-01-28,67,0
CS5876,2014-01-05,54,0
CS5541,2012-02-12,82,0
CS1528,2011-08-12,42,0
CS3171,2014-08-23,39,0
CS2396,2013-03-07,92,0
CS3351,2012-12-15,86,0
CS1127,2014-03-27,62,0
CS5867,2013-01-06,87,0
CS3601,2011-06-09,51,0
CS5160,2013-01-08,105,1
CS6063,2012-04-26,105,0
CS1880,2012-05-03,66,0
CS4565,2015-01-01,47,0
CS3659,2015-02-15,86,0
CS3747,2012-07-05,102,0
CS2611,2013-06-02,61,0
CS3926,2012-03-22,49,0
CS5166,2012-06-15,100,0
CS5665,2014-11-02,80,0
CS5316,2011-10-25,64,0
CS5550,2012-04-22,105,0
CS4866,2013-03-13,78,0
CS5053,2011-06-22,87,0
CS5446,2014-04-21,85,0
CS2471,2012-09-07,95,0
CS3421,2013-05-04,88,0
CS5995,2011-11-20,79,0
CS3199,2012-09-16,66,0
CS4076,2013-03-15,60,1
CS5119,2013-06-24,87,0
CS2280,2011-08-20,39,0
CS2300,2013-11-21,87,0
CS2251,2013-02-05,97,0
CS4324,2014-10-08,95,0
CS4396,2011-06-20,102,0
CS2312,2013-09-08,84,0
CS1487,2013-11-09,37,0
CS1480,2013-09-28,99,0
CS6049,2013-08-04,90,0
CS4808,2012-02-23,68,0
CS1552,2014-12-04,64,0
CS1918,2013-12-17,60,0
CS1935,2012-04-28,103,0
CS3508,2012-07-21,45,0
CS4758,2014-06-10,47,0
CS4653,2014-06-06,100,0
CS4991,2013-06-07,51,0
CS4473,2013-04-04,102,0
CS1187,2014-01-23,43,0
CS4184,2012-03-30,53,0
CS3305,2013-06-14,91,0
CS5788,2012-12-26,48,0
CS3635,2011-10-10,63,0
CS2449,2014-08-07,76,0
CS2371,2013-09-27,99,0
CS2387,2012-12-07,87,0
CS2173,2013-11-01,39,0
CS4404,2014-03-15,41,0
CS3640,2014-03-05,40,0
CS2921,2014-02-02,103,1
CS5532,2011-07-16,92,0
CS3997,2012-09-13,98,0
CS2539,2012-07-04,71,0
CS2188,2011-08-28,42,0
CS2518,2013-08-25,88,0
CS1311,2011-09-14,73,0
CS2918,2012-07-16,82,0
CS3107,2014-12-17,47,0
CS3629,2014-03-02,44,0
CS1759,2013-06-22,101,1
CS3526,2014-12-11,38,0
CS5923,2012-09-27,61,0
CS5676,2013-09-01,96,0
CS3849,2011-09-10,93,1
CS6000,2014-03-11,73,0
CS1842,2015-02-06,66,0
CS1622,2013-06-24,80,1
CS1592,2015-02-10,52,0
CS5416,2014-07-16,102,0
CS3311,2011-08-28,56,0
CS4808,2011-08-14,63,0
CS4496,2011-12-07,77,0
CS1909,2014-08-07,37,0
CS2880,2012-08-20,87,0
CS1704,2012-04-07,50,0
CS1512,2012-12-12,79,0
CS5839,2014-09-24,36,0
CS4980,2012-07-15,90,0
CS5081,2013-11-22,99,0
CS2324,2011-06-23,71,0
CS2024,2014-09-20,99,0
CS2166,2011-06-30,105,0
CS3209,2014-03-23,87,0
CS1851,2012-08-20,57,0
CS4245,2012-09-13,104,0
CS2352,2014-05-27,41,1
CS3950,2014-10-21,53,1
CS4748,2014-04-19,59,1
CS2309,2014-05-29,69,0
CS1547,2012-03-15,75,0
CS3994,2011-10-27,38,0
CS3723,2012-04-24,58,0
CS4470,2014-12-28,84,1
CS3275,2012-04-27,56,0
CS2360,2011-07-10,62,0
CS3327,2014-08-20,85,0
CS2530,2014-02-24,53,0
CS2987,2011-08-08,65,0
CS4941,2012-08-31,77,0
CS3247,2013-11-16,101,0
CS5909,2012-02-08,59,0
CS4598,2012-10-10,52,0
CS1535,2011-09-11,92,0
CS2720,2012-08-22,68,0
CS6104,2012-06-12,86,0
CS3897,2014-10-28,83,0
CS4270,2013-03-11,85,0
CS3813,2013-04-10,65,1
CS2149,2015-02-28,78,0
CS4470,2014-08-30,57,1
CS4560,2012-08-19,83,0
CS4167,2012-06-15,71,0
CS3609,2012-04-18,76,0
CS1761,2013-10-27,103,0
CS3014,2012-01-26,48,1
CS4502,2011-08-17,58,0
CS1199,2012-04-05,65,0
CS2981,2012-06-21,83,0
CS5779,2014-04-15,101,0
CS3414,2013-01-09,102,0
CS1534,2012-11-19,45,0
CS4576,2012-08-20,35,0
CS3633,2014-11-29,44,0
CS4693,2012-02-03,93,0
CS2767,2014-05-30,72,0
CS1162,2014-12-13,105,0
CS2121,2011-11-03,35,0
CS3100,2012-01-29,43,0
CS3304,2013-08-08,68,0
CS5120,2014-09-21,89,0
CS5984,2012-02-18,98,0
CS1490,2011-07-16,77,0
CS4050,2011-11-27,39,0
CS3966,2013-08-27,105,0
CS1636,2014-10-08,82,0
CS2189,2013-09-12,57,0
CS4288,2012-05-03,70,0
CS1499,2013-12-11,53,0
CS4628,2013-07-30,42,0
CS2602,2011-10-19,81,0
CS1711,2012-01-06,65,0
CS4981,2014-11-08,47,0
CS5172,2012-03-07,65,0
CS2310,2013-01-15,49,0
CS4657,2011-09-17,81,0
CS3474,2012-07-02,64,0
CS3871,2014-09-16,42,0
CS4246,2014-03-17,97,0
CS2977,2013-01-09,38,0
CS2065,2014-11-06,65,0
CS2351,2013-05-08,84,0
CS3337,2013-10-25,91,0
CS4944,2015-01-16,56,0
CS5460,2014-09-24,62,0
CS3335,2013-09-17,88,0
CS2739,2013-10-21,80,0
CS5281,2013-01-25,36,0
CS1555,2014-06-11,94,0
CS3742,2011-07-24,91,0
CS3958,2014-01-04,85,0
CS4270,2014-10-19,72,0
CS4171,2012-03-03,75,0
CS4457,2014-04-21,98,1
CS3013,2012-04-09,83,0
CS1519,2011-11-18,76,0
CS5401,2013-02-09,77,0
CS2666,2014-02-10,78,0
CS4009,2011-08-01,44,0
CS5469,2013-03-25,59,0
CS4145,2012-09-16,67,0
CS4044,2014-02-20,68,0
CS4691,2011-08-07,56,0
CS2237,2012-01-20,40,0
CS3998,2013-08-29,54,0
CS1577,2014-10-21,79,0
CS1199,2012-10-01,80,0
CS1596,2013-10-27,75,0
CS3631,2013-12-06,35,1
CS4657,2012-01-19,105,0
CS3397,2011-06-24,59,0
CS2476,2013-06-09,56,0
CS2997,2014-02-21,91,0
CS2604,2013-01-27,57,0
CS3937,2014-06-26,84,0
CS4344,2014-02-19,35,0
CS2336,2012-06-05,61,0
CS2091,2013-03-31,105,0
CS4526,2014-06-23,50,0
CS4269,2012-05-08,68,0
CS3701,2014-10-13,39,0
CS2909,2011-10-01,77,0
CS1327,2012-10-31,62,0
CS4646,2014-03-28,52,0
CS2755,2013-11-27,98,1
CS4037,2014-07-02,55,0
CS2382,2014-09-08,51,0
CS5882,2013-10-07,44,1
CS3443,2013-07-30,78,0
CS4512,2011-12-10,42,0
CS5971,2012-09-24,61,0
CS2800,2014-02-06,98,0
CS3999,2013-12-23,75,1
CS1522,2011-09-04,58,0
CS1605,2014-06-30,56,0
CS3904,2013-09-26,48,0
CS5782,2014-03-03,53,1
CS5633,2013-06-18,95,0
CS3294,2012-01-17,51,0
CS4118,2014-10-20,71,0
CS5756,2014-02-14,103,0
CS2361,2012-04-30,104,0
CS5487,2013-09-02,67,0
CS2174,2011-11-28,93,0
CS1701,2012-05-26,47,0
CS2848,2011-06-08,52,0
CS2073,2011-10-12,92,0
CS2952,2012-11-27,61,1
CS3985,2012-06-23,96,0
CS1934,2011-07-05,48,0
CS5158,2014-03-18,82,0
CS3847,2012-04-13,60,0
CS3791,2013-02-08,74,0
CS2392,2011-06-08,40,0
CS1127,2011-10-25,77,0
CS4674,2014-11-02,97,0
CS2803,2014-09-05,49,0
CS1618,2013-03-06,84,0
CS5679,2013-10-09,83,0
CS2580,2014-05-12,99,0
CS1725,2013-08-19,87,0
CS1950,2014-10-30,101,0
CS3148,2011-07-10,59,0
CS4618,2013-02-03,39,0
CS4615,2011-12-18,58,0
CS5856,2012-03-21,103,0
CS1903,2012-12-03,105,0
CS1284,2015-03-11,88,0
CS5568,2013-12-13,47,0
CS3821,2012-06-14,78,0
CS3431,2013-07-05,69,0
CS4191,2014-09-06,92,0
CS5535,2013-08-19,97,0
CS4790,2013-12-20,104,0
CS5659,2012-08-08,70,0
CS2008,2012-04-03,35,1
CS3615,2012-12-17,96,0
CS5168,2012-08-29,86,0
CS3373,2012-07-22,48,0
CS4368,2014-05-24,80,0
CS4461,2011-11-30,102,0
CS3624,2014-06-22,38,0
CS4267,2013-07-10,80,1
CS3687,2014-09-07,105,0
CS4258,2014-07-07,81,0
CS1580,2011-07-28,83,1
CS1362,2013-01-04,102,0
CS2356,2014-08-31,61,0
CS5783,2012-04-14,56,0
CS3772,2012-02-29,41,0
CS1261,2013-02-18,92,0
CS4614,2011-06-22,95,0
CS3432,2012-03-27,82,0
CS2854,2013-03-14,76,1
CS5275,2014-09-07,44,0
CS1296,2013-12-14,98,0
CS4275,2012-04-06,61,0
CS3645,2013-09-20,61,1
CS4818,2013-03-05,70,0
CS2946,2012-05-02,94,0
CS2131,2013-08-26,71,0
CS2918,2015-01-15,82,0
CS4734,2013-06-01,61,0
CS5345,2013-01-12,92,0
CS4719,2014-06-25,49,0
CS4303,2012-10-18,46,1
CS5403,2013-02-16,98,0
CS1350,2013-02-22,86,1
CS2573,2011-09-28,61,0
CS1970,2015-01-01,62,0
CS4123,2011-06-10,38,0
CS3915,2012-02-27,37,0
CS2702,2013-02-16,95,0
CS2040,2013-02-25,78,0
CS2888,2012-08-06,40,0
CS4117,2011-08-15,53,0
CS1529,2012-06-14,95,0
CS4637,2014-10-17,87,1
CS2434,2011-11-22,80,1
CS4227,2014-04-07,78,0
CS3960,2013-09-25,60,0
CS1707,2011-09-03,92,0
CS4279,2013-09-10,49,0
CS1864,2012-11-21,67,0
CS5822,2011-10-27,99,0
CS1583,2012-11-24,101,0
CS1592,2013-09-09,42,0
CS5541,2011-06-21,41,0
CS3877,2014-07-01,57,0
CS4619,2014-10-09,44,0
CS2627,2013-08-30,104,0
CS2902,2012-08-06,36,0
CS5174,2014-05-20,105,1
CS5590,2012-01-21,103,0
CS3927,2013-07-03,63,1
CS2168,2011-11-20,79,0
CS3496,2014-05-13,70,0
CS2690,2014-09-24,47,0
CS6111,2011-07-09,92,0
CS2571,2011-08-04,52,0
CS3176,2012-12-30,43,0
CS4292,2011-09-21,50,0
CS5879,2014-11-30,101,1
CS5026,2011-07-27,47,1
CS5531,2014-04-10,61,0
CS1862,2014-01-06,62,0
CS4278,2013-06-14,69,0
CS5643,2013-01-09,98,0
CS1121,2014-10-02,73,0
CS3223,2013-10-20,102,0
CS1227,2012-05-31,71,0
CS2773,2014-03-18,66,0
CS4333,2013-04-24,63,0
CS4414,2014-07-17,78,0
CS4707,2013-09-01,90,0
CS6107,2014-01-29,80,0
CS4610,2014-10-23,56,0
CS1344,2013-08-08,53,1
CS2904,2012-05-06,76,0
CS1708,2012-02-28,58,1
CS4355,2012-10-15,94,0
CS2198,2014-12-25,61,0
CS5703,2013-12-26,94,0
CS3846,2013-03-06,64,0
CS2964,2011-06-24,41,0
CS1285,2014-08-13,76,0
CS3223,2014-08-06,74,0
CS2261,2012-03-08,98,0
CS4188,2012-07-19,78,0
CS4272,2011-09-27,50,0
CS1779,2013-05-26,51,0
CS2279,2013-01-09,96,0
CS3515,2011-07-01,103,0
CS5943,2015-02-04,39,0
CS5576,2014-04-15,95,0
CS3796,2013-07-29,52,0
CS2712,2015-03-10,67,0
CS1325,2012-11-18,92,0
CS2832,2012-08-14,88,0
CS3523,2015-02-27,38,0
CS5858,2014-11-10,80,1
CS5654,2012-09-12,55,1
CS4476,2014-04-25,88,0
CS1785,2014-01-06,95,1
CS3289,2012-03-31,100,0
CS2374,2014-09-20,68,1
CS1767,2013-08-19,100,0
CS6079,2014-11-10,47,1
CS4616,2012-11-11,41,0
CS1643,2015-02-22,96,0
CS4828,2011-10-25,80,0
CS2621,2014-09-11,48,0
CS1854,2013-10-03,85,0
CS4848,2014-04-18,65,0
CS2572,2014-07-22,82,0
CS2102,2012-05-26,41,1
CS5718,2011-11-18,99,0
CS1629,2013-01-09,41,0
CS5888,2014-05-02,64,1
CS1711,2012-11-11,39,0
CS5420,2011-06-18,57,0
CS2757,2011-11-21,75,0
CS1727,2012-03-27,36,0
CS2099,2012-04-01,42,0
CS2049,2014-11-08,89,0
CS1207,2012-08-10,86,0
CS5273,2013-06-19,56,1
CS1173,2015-01-26,66,1
CS5868,2014-01-27,85,1
CS1396,2014-11-29,96,0
CS2065,2014-08-20,59,0
CS1177,2014-07-20,105,0
CS4652,2014-07-26,70,1
CS1779,2012-06-16,95,0
CS3133,2012-04-20,89,0
CS3241,2014-06-24,103,0
CS4841,2013-05-08,60,0
CS3048,2014-07-17,51,0
CS3530,2014-11-17,100,1
CS1584,2014-09-02,47,0
CS2766,2013-01-06,65,0
CS3559,2014-02-15,77,0
CS5175,2014-06-01,89,0
CS4768,2013-06-02,105,1
CS2266,2013-09-18,100,0
CS5877,2012-01-26,82,0
CS2265,2011-12-29,36,0
CS3149,2014-09-10,45,0
CS3058,2012-01-30,67,0
CS3975,2013-09-07,100,0
CS5627,2013-01-27,45,0
CS1255,2013-09-28,73,0
CS1805,2011-10-05,47,1
CS3442,2013-12-27,87,0
CS6037,2014-01-10,105,0
CS1410,2014-12-14,86,0
CS4392,2013-11-11,85,0
CS2066,2014-10-23,87,0
CS5608,2012-04-05,91,0
CS5970,2014-04-15,35,0
CS5514,2014-12-29,91,1
CS5659,2011-09-14,73,0
CS5809,2012-01-17,54,0
CS1173,2012-06-24,35,1
CS1132,2013-11-07,41,0
CS2897,2012-05-19,92,0
CS4947,2012-02-04,87,0
CS4258,2012-09-12,77,0
CS2177,2014-07-09,88,1
CS2695,2013-12-31,79,0
CS3885,2011-09-10,90,0
CS4050,2013-10-28,84,0
CS3885,2014-10-07,67,0
CS3954,2012-02-06,68,0
CS4211,2011-08-09,98,0
CS2387,2013-01-06,71,0
CS3311,2012-11-18,105,0
CS1171,2013-04-13,72,0
CS6108,2013-08-02,103,0
CS1965,2014-06-09,64,0
CS3803,2011-06-11,73,0
CS4051,2011-06-13,44,0
CS5445,2012-09-26,39,0
CS5432,2012-07-26,79,0
CS3280,2014-02-22,78,1
CS5917,2011-06-02,71,1
CS5793,2014-12-25,69,0
CS4108,2011-12-25,100,1
CS4272,2011-09-15,68,0
CS2960,2014-12-15,58,0
CS2656,2012-06-28,36,0
CS2841,2012-07-21,58,0
CS2232,2011-08-28,45,0
CS3671,2014-07-15,67,0
CS2760,2011-10-13,41,0
CS1366,2012-06-18,44,0
CS3018,2013-04-06,91,0
CS3185,2012-11-01,105,0
CS2578,2014-12-28,73,1
CS4128,2014-01-27,67,0
CS4320,2012-07-16,85,1
CS2410,2012-08-13,75,0
CS4699,2011-07-06,81,1
CS5400,2012-02-08,80,0
CS3409,2014-08-30,95,1
CS1151,2015-02-17,73,0
CS2633,2014-04-26,104,0
CS4577,2014-08-14,73,0
CS2541,2011-09-17,58,1
CS5323,2012-11-05,53,0
CS4105,2013-11-23,73,0
CS3936,2013-11-02,104,1
CS3596,2014-08-18,52,0
CS3230,2011-07-05,37,0
CS5099,2012-07-13,84,0
CS5741,2013-06-30,98,0
CS5640,2011-07-28,41,0
CS3701,2014-04-28,85,0
CS3382,2015-03-04,100,0
CS2241,2011-09-07,81,0
CS2920,2015-03-09,59,0
CS4668,2014-12-26,92,0
CS4632,2011-05-25,99,0
CS3793,2013-07-14,58,0
CS3699,2012-01-14,100,0
CS3582,2014-08-25,65,0
CS3184,2014-02-15,81,0
CS3956,2014-08-30,63,0
CS5602,2011-06-16,72,0
CS5073,2014-07-02,101,0
CS2336,2012-05-28,52,0
CS2952,2013-05-08,54,1
CS2170,2013-04-04,60,0
CS4138,2015-01-06,98,0
CS4232,2013-06-11,56,1
CS3190,2014-01-28,89,0
CS3130,2014-09-25,39,0
CS4470,2013-07-21,58,1
CS3053,2014-08-02,48,0
CS5207,2013-02-10,51,0
CS4696,2014-08-11,37,0
CS3747,2011-10-06,45,0
CS1151,2013-04-18,91,0
CS3761,2012-07-09,35,1
CS3797,2015-03-12,69,0
CS5414,2014-08-06,43,0
CS5761,2013-12-28,86,0
CS3560,2012-08-05,37,0
CS5523,2011-07-15,102,0
CS4942,2014-04-09,94,1
CS2725,2011-07-07,53,0
CS1902,2012-12-06,72,0
CS2739,2013-06-25,80,0
CS2935,2011-08-19,37,0
CS4673,2014-01-19,67,0
CS2606,2012-02-16,63,0
CS5936,2015-01-07,95,0
CS3369,2014-07-15,79,0
CS3544,2013-12-30,80,0
CS2223,2014-07-07,95,0
CS1760,2012-11-16,88,1
CS5618,2015-02-14,35,0
CS3271,2013-05-30,39,0
CS2277,2013-03-02,57,0
CS4439,2011-10-03,87,0
CS2611,2011-12-25,71,0
CS3485,2014-07-22,97,1
CS2048,2012-11-12,105,0
CS5234,2015-02-08,35,0
CS2339,2014-11-06,38,0
CS3918,2011-12-22,71,0
CS2104,2013-05-09,84,0
CS4903,2015-01-30,60,1
CS1430,2011-08-21,46,0
CS5778,2014-07-19,65,0
CS5908,2013-08-27,96,0
CS4932,2013-12-26,91,0
CS4727,2013-02-02,87,1
CS5250,2014-02-20,71,0
CS2017,2014-09-28,83,0
CS3505,2015-01-08,75,1
CS3483,2011-11-13,82,0
CS1888,2013-07-15,79,0
CS1159,2014-01-25,41,0
CS5428,2011-05-23,49,0
CS3405,2012-11-22,92,0
CS4494,2013-12-16,76,1
CS1646,2013-05-26,98,0
CS2253,2014-11-11,105,0
CS5354,2014-04-01,43,0
CS2690,2013-10-10,76,0
CS1604,2012-12-12,96,0
CS5729,2012-04-10,75,0
CS3315,2012-07-09,80,0
CS5949,2014-08-26,97,0
CS2604,2011-10-06,83,0
CS4842,2012-04-12,62,0
CS1404,2013-09-15,66,0
CS1184,2015-03-10,76,0
CS2473,2012-06-24,73,0
CS1123,2011-06-16,86,0
CS2038,2014-04-12,81,0
CS3556,2014-10-09,90,1
CS2403,2013-09-23,79,1
CS4080,2013-11-12,87,0
CS3574,2014-03-27,83,0
CS5120,2013-03-20,92,0
CS4389,2011-08-10,94,1
CS4629,2014-12-26,73,0
CS4483,2014-07-07,88,1
CS4846,2014-10-20,90,0
CS1525,2011-05-21,58,0
CS6071,2015-01-30,57,0
CS2886,2013-10-21,35,0
CS1392,2011-06-23,88,0
CS1853,2013-09-22,37,0
CS3026,2012-07-15,51,0
CS2702,2013-06-20,54,0
CS5987,2014-07-11,78,0
CS5774,2015-01-22,88,0
CS1492,2013-03-03,90,0
CS2576,2014-02-17,68,0
CS5340,2014-07-27,92,0
CS4724,2011-06-29,63,0
CS4327,2012-02-18,58,0
CS5505,2014-05-12,41,0
CS3056,2014-07-16,70,0
CS4846,2011-08-26,66,0
CS4228,2012-01-25,79,0
CS2758,2013-05-27,45,0
CS1619,2014-02-26,79,1
CS4311,2014-04-10,68,1
CS1773,2011-08-01,44,0
CS2690,2014-12-08,92,0
CS3117,2014-05-27,45,0
CS2425,2013-07-15,92,0
CS5958,2011-10-06,62,0
CS1140,2014-10-08,38,0
CS1588,2011-10-25,57,0
CS5104,2013-10-19,97,0
CS6057,2011-12-07,99,0
CS6110,2011-08-08,70,0
CS5626,2011-07-28,103,0
CS2832,2011-06-27,57,0
CS3647,2014-03-08,40,0
CS3387,2014-02-21,90,0
CS2349,2012-04-08,59,0
CS4133,2014-04-04,55,0
CS1788,2011-12-12,69,0
CS1922,2013-09-20,56,0
CS3722,2011-09-26,74,0
CS3928,2012-10-03,44,0
CS5529,2011-06-07,49,0
CS2670,2013-11-07,49,0
CS4284,2014-11-01,63,0
CS5484,2012-06-30,69,1
CS4624,2014-03-04,86,1
CS2794,2014-10-02,105,0
CS4744,2011-12-18,76,0
CS5593,2012-12-02,97,0
CS5792,2015-02-13,42,0
CS1133,2013-11-11,35,0
CS5528,2013-09-17,51,0
CS1865,2014-06-07,64,1
CS5451,2012-05-23,56,0
CS4179,2011-10-16,95,0
CS2530,2013-01-18,44,0
CS3578,2012-02-29,63,0
CS1139,2014-11-25,104,0
CS4620,2013-06-26,93,0
CS5193,2015-02-28,60,0
CS2147,2014-10-09,35,0
CS4100,2012-12-31,73,0
CS3731,2013-03-02,89,0
CS3957,2012-05-29,91,0
CS2208,2013-07-08,97,0
CS3278,2013-11-23,99,0
CS5119,2012-11-04,87,0
CS4311,2013-08-16,68,1
CS2849,2011-09-02,88,0
CS1146,2012-11-27,57,0
CS3312,2012-08-08,57,0
CS5835,2012-03-13,100,1
CS4329,2013-12-14,40,0
CS5488,2012-09-13,82,0
CS6009,2015-02-10,87,1
CS4670,2013-04-08,101,0
CS1540,2014-01-13,82,0
CS4190,2011-05-26,65,0
CS5930,2012-02-23,42,0
CS3907,2011-11-16,72,0
CS2177,2012-03-07,97,1
CS5691,2012-10-28,77,0
CS5289,2013-01-27,53,0
CS5898,2011-07-24,45,0
CS2874,2013-02-07,103,0
CS4465,2014-11-26,102,0
CS3623,2011-05-20,40,0
CS6057,2012-02-23,76,0
CS1386,2013-03-16,96,0
CS5083,2013-11-16,100,0
CS3216,2014-09-03,48,0
CS3237,2013-10-02,105,0
CS2637,2014-06-20,67,0
CS4350,2012-08-29,51,1
CS3900,2012-02-21,74,0
CS4630,2013-06-19,54,0
CS3994,2015-03-13,98,0
CS5483,2011-05-22,69,0
CS5565,2014-11-05,66,0
CS5617,2013-06-11,71,0
CS3313,2013-11-21,79,1
CS5332,2012-03-07,64,1
CS1428,2013-09-19,50,1
CS5191,2011-11-28,85,0
CS5845,2013-07-04,74,0
CS4657,2012-02-04,46,0
CS2780,2014-06-24,97,0
CS2016,2011-07-31,79,0
CS3377,2012-08-24,85,0
CS3085,2012-02-18,92,0
CS4799,2014-04-29,84,0
CS3706,2013-01-31,102,0
CS4324,2014-04-29,47,0
CS1798,2012-05-31,87,0
CS4790,2012-08-08,81,0
CS1978,2013-04-20,75,0
CS5370,2014-11-23,67,1
CS2064,2012-01-31,53,1
CS3973,2013-05-05,67,0
CS2041,2011-11-03,50,0
CS2499,2014-12-14,49,0
CS1524,2013-08-31,45,0
CS5709,2013-09-09,101,0
CS4969,2013-07-08,104,0
CS4261,2012-11-08,105,0
CS5386,2014-03-15,39,1
CS1843,2013-04-24,65,0
CS4988,2012-01-09,60,1
CS4234,2013-05-09,59,0
CS4091,2015-03-04,104,0
CS5425,2013-03-04,46,0
CS1277,2012-02-20,72,0
CS5319,2013-10-18,62,1
CS5513,2011-11-17,64,0
CS5826,2013-04-11,48,0
CS4011,2014-06-21,60,0
CS1200,2014-08-15,103,0
CS5996,2014-12-26,86,0
CS2611,2013-10-21,90,0
CS5582,2012-06-20,80,0
CS1362,2014-05-17,100,0
CS5476,2012-10-23,92,0
CS4995,2014-11-03,100,1
CS4763,2013-08-16,97,0
CS3450,2013-06-08,72,0
CS3816,2015-02-03,84,0
CS5594,2011-12-02,79,1
CS5528,2015-02-13,55,0
CS3705,2013-02-12,90,0
CS4671,2011-12-04,65,0
CS1714,2013-12-13,100,0
CS2360,2013-11-01,76,0
CS1903,2012-02-22,72,0
CS1117,2013-05-06,67,0
CS5335,2012-09-07,87,0
CS3855,2013-03-14,100,0
CS3123,2012-11-16,96,0
CS2213,2012-06-09,86,0
CS4898,2011-09-22,43,0
CS1160,2014-09-28,76,1
CS2837,2014-12-13,74,0
CS4848,2015-01-09,64,0
CS1399,2015-01-24,104,1
CS3708,2015-01-27,63,0
CS3063,2014-08-27,104,0
CS4536,2012-06-21,43,0
CS3497,2013-03-15,73,0
CS5370,2012-02-03,51,1
CS6005,2012-12-31,103,0
CS2275,2015-01-07,59,0
CS6020,2012-09-11,76,0
CS5466,2011-10-30,98,0
CS3324,2012-11-02,60,0
CS1711,2013-05-21,103,0
CS3284,2013-10-19,92,0
CS5193,2013-10-30,44,0
CS4539,2011-08-22,75,1
CS4420,2014-06-30,49,0
CS2003,2013-03-22,56,0
CS4946,2011-05-24,55,0
CS1807,2014-09-27,64,0
CS5346,2015-03-12,104,0
CS1447,2015-01-07,79,0
CS2303,2011-08-05,47,0
CS5661,2014-12-09,90,0
CS4811,2012-06-26,97,1
CS5726,2012-06-16,96,0
CS4647,2013-01-12,60,0
CS3515,2011-05-27,92,0
CS4172,2014-09-21,43,0
CS3794,2011-05-29,89,0
CS3657,2014-05-06,50,0
CS3574,2014-06-02,90,0
CS2878,2013-10-15,56,1
CS2954,2013-08-16,101,0
CS4938,2011-10-12,92,0
CS5478,2013-09-04,77,0
CS1165,2013-03-22,41,0
CS2921,2012-01-08,84,1
CS2506,2012-07-25,56,0
CS4444,2012-10-08,48,0
CS3517,2012-07-07,46,0
CS3528,2013-05-20,95,0
CS6095,2011-06-15,70,0
CS4073,2014-12-11,57,0
CS4946,2014-12-06,87,0
CS3598,2012-07-05,49,0
CS2520,2012-11-26,52,0
CS5466,2013-08-15,76,0
CS2222,2014-03-26,104,0
CS3522,2013-07-23,80,0
CS5299,2013-01-24,51,0
CS5587,2014-06-25,92,0
CS2105,2014-04-02,92,0
CS3776,2013-04-28,68,0
CS5479,2014-04-10,81,0
CS3791,2014-07-07,48,0
CS2456,2014-01-29,67,0
CS2244,2014-06-06,56,1
CS1388,2013-01-20,103,0
CS3144,2011-09-26,83,0
CS3337,2011-08-17,54,0
CS2042,2013-01-09,83,0
CS1300,2011-10-11,38,0
CS4815,2014-11-04,45,0
CS3946,2013-06-04,67,0
CS2530,2015-01-23,45,0
CS5442,2012-10-08,66,0
CS5797,2013-09-08,80,1
CS5670,2011-12-31,85,0
CS5121,2012-11-07,40,0
CS5414,2013-12-08,98,0
CS5842,2013-04-03,76,0
CS3847,2013-02-19,73,0
CS1295,2014-06-16,53,0
CS2036,2013-06-09,102,0
CS4526,2012-06-11,45,0
CS1616,2013-01-30,94,0
CS1306,2012-10-31,76,0
CS2606,2014-06-18,104,0
CS3808,2012-08-23,95,0
CS2810,2011-08-31,61,0
CS5044,2013-02-15,38,1
CS4146,2013-05-05,77,0
CS3032,2014-04-16,77,0
CS2372,2011-06-19,85,0
CS3215,2014-03-24,70,1
CS4764,2013-04-11,57,0
CS5741,2011-11-03,61,0
CS5501,2013-11-28,62,0
CS3758,2012-07-09,49,0
CS3787,2012-08-23,65,0
CS3206,2014-09-12,94,0
CS3759,2014-06-29,83,0
CS2695,2011-10-01,65,0
CS4311,2012-06-12,37,1
CS1230,2011-06-23,100,0
CS3012,2012-09-19,86,0
CS3328,2014-06-30,102,0
CS4388,2012-04-04,92,0
CS2817,2012-03-05,43,0
CS4787,2013-03-13,86,0
CS3459,2012-10-30,58,0
CS5151,2013-08-15,38,0
CS1714,2015-03-16,56,0
CS3874,2014-10-01,45,0
CS3733,2014-06-20,78,0
CS2738,2013-07-30,47,0
CS5686,2014-08-21,89,0
CS5675,2013-10-31,38,0
CS3127,2014-10-04,77,0
CS4611,2013-01-12,105,0
CS4078,2012-12-12,80,0
CS3253,2012-02-07,36,0
CS3318,2012-01-12,87,1
CS5277,2011-11-29,39,1
CS2186,2013-02-04,43,0
CS5155,2012-02-10,74,0
CS3423,2013-08-07,49,0
CS4433,2014-01-11,79,0
CS4267,2012-01-29,82,1
CS3962,2011-05-26,65,0
CS2615,2012-12-13,65,0
CS2020,2014-02-10,77,0
CS4752,2013-01-21,48,0
CS3093,2011-10-01,42,0
CS4563,2013-03-08,41,0
CS3736,2011-09-11,83,0
CS3609,2014-12-01,40,0
CS5742,2014-10-12,90,0
CS5784,2011-08-09,54,0
CS2157,2014-05-25,95,0
CS4650,2014-12-30,92,0
CS5112,2013-03-11,81,0
CS4340,2014-01-26,95,1
CS5698,2014-10-18,64,0
CS3414,2013-04-06,77,0
CS3437,2014-02-14,91,0
CS2145,2011-08-18,90,0
CS5474,2012-04-03,42,0
CS2014,2011-09-02,84,0
CS5947,2014-01-30,75,0
